,Show,Date,FB Likes,Likes Vs.Last Week,cleaned_FB Talking About,Talking Vs.Last Week,cleaned_FB Checkins,Checkins vs.Last Week,Twitter Followers,Twitter vs.Last Week,Instagram Followers,IG Followers vs.Last Week,Current,Type,FB Talking About,FB Checkins,Month,Day,Year,outlier_detection
1168,Lincoln Center Theatre,2019/9/29,96686.0,2.0,280.0,129.0,247480.0,160.0,47863.0,34.0,23679.0,10.0,Upcoming,Play,280,247480.0,9,29,2019.0,0.0
1169,Lincoln Center Theatre,2019/9/22,96684.0,-17.0,151.0,-37.0,247320.0,113.0,47829.0,20.0,23669.0,19.0,Upcoming,Play,151,247320.0,9,22,2019.0,0.0
1170,Lincoln Center Theatre,2019/9/15,96701.0,0.0,188.0,0.0,247207.0,0.0,47809.0,0.0,23650.0,0.0,Upcoming,Play,188,247207.0,9,15,2019.0,0.0
1171,Manhattan Theatre Club,2019/9/29,30287.0,20.0,615.0,170.0,12428.0,21.0,13622.0,15.0,13515.0,143.0,Current,Venue,615,12428.0,9,29,2019.0,1.0
1172,Manhattan Theatre Club,2019/9/22,30267.0,0.0,445.0,-24.0,12407.0,13.0,13607.0,16.0,13372.0,140.0,Current,Venue,445,12407.0,9,22,2019.0,1.0
1173,Manhattan Theatre Club,2019/9/15,30267.0,18.0,469.0,-312.0,12394.0,9.0,13591.0,13.0,13232.0,137.0,Current,Venue,469,12394.0,9,15,2019.0,1.0
1174,Manhattan Theatre Club,2019/9/8,30249.0,14.0,781.0,-85.0,12385.0,2.0,13578.0,4.0,13095.0,79.0,Current,Venue,781,12385.0,9,8,2019.0,1.0
1175,Manhattan Theatre Club,2019/9/1,30235.0,17.0,866.0,-296.0,12383.0,1.0,13574.0,4.0,13016.0,97.0,Current,Venue,866,12383.0,9,1,2019.0,1.0
1176,Manhattan Theatre Club,2019/8/25,30218.0,11.0,1162.0,-987.0,12382.0,0.0,13570.0,5.0,12919.0,100.0,Current,Venue,1162,12382.0,8,25,2019.0,1.0
1177,Manhattan Theatre Club,2019/8/18,30207.0,33.0,2149.0,2003.0,12382.0,5.0,13565.0,17.0,12819.0,89.0,Current,Venue,2149,12382.0,8,18,2019.0,-1.0
1178,Manhattan Theatre Club,2019/8/11,30174.0,6.0,146.0,-288.0,12377.0,4.0,13548.0,6.0,12730.0,49.0,Current,Venue,146,12377.0,8,11,2019.0,1.0
1179,Manhattan Theatre Club,2019/8/4,30168.0,6.0,434.0,369.0,12373.0,-4.0,13542.0,13.0,12681.0,64.0,Current,Venue,434,12373.0,8,4,2019.0,1.0
1180,Manhattan Theatre Club,2019/7/28,30162.0,10.0,65.0,-3.0,12377.0,-1.0,13529.0,8.0,12617.0,74.0,Current,Venue,65,12377.0,7,28,2019.0,1.0
1181,Manhattan Theatre Club,2019/7/22,30152.0,1.0,68.0,-35.0,12378.0,0.0,13521.0,5.0,12543.0,52.0,Current,Venue,68,12378.0,7,22,2019.0,1.0
1182,Manhattan Theatre Club,2019/7/14,30151.0,22.0,103.0,-221.0,12378.0,-1.0,13516.0,35.0,12491.0,29.0,Current,Venue,103,12378.0,7,14,2019.0,1.0
1183,Manhattan Theatre Club,2019/7/7,30129.0,16.0,324.0,-18.0,12379.0,27.0,13481.0,1.0,12462.0,25.0,Current,Venue,324,12379.0,7,7,2019.0,1.0
1184,Manhattan Theatre Club,2019/6/30,30113.0,23.0,342.0,-47.0,12352.0,23.0,13480.0,12.0,12437.0,51.0,Current,Venue,342,12352.0,6,30,2019.0,1.0
1185,Manhattan Theatre Club,2019/6/23,30090.0,24.0,389.0,-155.0,12329.0,24.0,13468.0,24.0,12386.0,90.0,Current,Venue,389,12329.0,6,23,2019.0,1.0
1186,Manhattan Theatre Club,2019/6/16,30066.0,26.0,544.0,-322.0,12305.0,30.0,13444.0,36.0,12296.0,119.0,Current,Venue,544,12305.0,6,16,2019.0,1.0
1187,Manhattan Theatre Club,2019/6/9,30040.0,39.0,866.0,309.0,12275.0,27.0,13408.0,38.0,12177.0,170.0,Current,Venue,866,12275.0,6,9,2019.0,1.0
1188,Manhattan Theatre Club,2019/6/2,30001.0,28.0,557.0,72.0,12248.0,19.0,13370.0,5.0,12007.0,50.0,Current,Venue,557,12248.0,6,2,2019.0,1.0
1189,Manhattan Theatre Club,2019/5/26,29973.0,19.0,485.0,50.0,12229.0,28.0,13365.0,2.0,11957.0,73.0,Current,Venue,485,12229.0,5,26,2019.0,1.0
1190,Manhattan Theatre Club,2019/5/19,29954.0,13.0,435.0,-35.0,12201.0,38.0,13363.0,16.0,11884.0,129.0,Current,Venue,435,12201.0,5,19,2019.0,1.0
1191,Manhattan Theatre Club,2019/5/12,29941.0,25.0,470.0,-1961.0,12163.0,10.0,13347.0,16.0,11755.0,148.0,Current,Venue,470,12163.0,5,12,2019.0,-1.0
1192,Manhattan Theatre Club,2019/5/5,29916.0,39.0,2431.0,1788.0,12153.0,49.0,13331.0,27.0,11607.0,128.0,Current,Venue,2431,12153.0,5,5,2019.0,1.0
1193,Manhattan Theatre Club,2019/4/28,29877.0,19.0,643.0,0.0,12104.0,21.0,13304.0,30.0,11479.0,115.0,Current,Venue,0,12104.0,4,28,2019.0,1.0
1194,Manhattan Theatre Club,2019/4/21,29858.0,7.0,643.0,0.0,12083.0,25.0,13274.0,20.0,11364.0,44.0,Current,Venue,0,12083.0,4,21,2019.0,1.0
1195,Manhattan Theatre Club,2019/4/14,29851.0,10.0,643.0,363.0,12058.0,31.0,13254.0,17.0,11320.0,43.0,Current,Venue,0,12058.0,4,14,2019.0,1.0
1196,Manhattan Theatre Club,2019/4/7,29841.0,-1.0,280.0,-201.0,12027.0,32.0,13237.0,25.0,11277.0,70.0,Current,Venue,280,12027.0,4,7,2019.0,1.0
1197,Manhattan Theatre Club,2019/3/31,29842.0,18.0,481.0,-762.0,11995.0,13.0,13212.0,22.0,11207.0,71.0,Current,Venue,481,11995.0,3,31,2019.0,1.0
1198,Manhattan Theatre Club,2019/3/24,29824.0,9.0,1243.0,825.0,11982.0,23.0,13190.0,23.0,11136.0,80.0,Current,Venue,1243,11982.0,3,24,2019.0,1.0
1199,Manhattan Theatre Club,2019/3/17,29815.0,12.0,418.0,-583.0,11959.0,12.0,13167.0,13.0,11056.0,81.0,Current,Venue,418,11959.0,3,17,2019.0,1.0
1200,Manhattan Theatre Club,2019/3/10,29803.0,33.0,1001.0,-759.0,11947.0,45.0,13154.0,23.0,10975.0,133.0,Current,Venue,1001,11947.0,3,10,2019.0,1.0
1201,Manhattan Theatre Club,2019/3/3,29770.0,22.0,1760.0,884.0,11902.0,36.0,13131.0,23.0,10842.0,112.0,Current,Venue,1760,11902.0,3,3,2019.0,1.0
1202,Manhattan Theatre Club,2019/2/24,29748.0,23.0,876.0,-219.0,11866.0,49.0,13108.0,17.0,10730.0,85.0,Current,Venue,876,11866.0,2,24,2019.0,1.0
1203,Manhattan Theatre Club,2019/2/17,29725.0,45.0,1095.0,-52.0,11817.0,49.0,13091.0,22.0,10645.0,75.0,Current,Venue,1095,11817.0,2,17,2019.0,1.0
1204,Manhattan Theatre Club,2019/2/10,29680.0,57.0,1147.0,-403.0,11768.0,13.0,13069.0,21.0,10570.0,113.0,Current,Venue,1147,11768.0,2,10,2019.0,1.0
1205,Manhattan Theatre Club,2019/2/3,29623.0,48.0,1550.0,-270.0,11755.0,27.0,13048.0,13.0,10457.0,144.0,Current,Venue,1550,11755.0,2,3,2019.0,1.0
1206,Manhattan Theatre Club,2019/1/27,29575.0,64.0,1820.0,966.0,11728.0,20.0,13035.0,25.0,10313.0,165.0,Current,Venue,1820,11728.0,1,27,2019.0,1.0
1207,Manhattan Theatre Club,2019/1/20,29511.0,43.0,854.0,-1416.0,11708.0,29.0,13010.0,25.0,10148.0,225.0,Current,Venue,854,11708.0,1,20,2019.0,1.0
1208,Manhattan Theatre Club,2019/1/13,29468.0,63.0,2270.0,1441.0,11679.0,29.0,12985.0,28.0,9923.0,787.0,Current,Venue,2270,11679.0,1,13,2019.0,1.0
1209,Manhattan Theatre Club,2019/1/6,29405.0,46.0,829.0,53.0,11650.0,48.0,12957.0,17.0,9136.0,105.0,Current,Venue,829,11650.0,1,6,2019.0,1.0
1210,Manhattan Theatre Club,2018/12/30,29359.0,1068.0,776.0,-49.56756756756761,11602.0,-520.7000000000007,12940.0,451.0,9031.0,1581.0,Current,Venue,776,11602.0,12,30,2018.0,-1.0
1211,Manhattan Theatre Club,2018/6/18,28291.0,0.0,825.5675675675676,0.0,12122.7,0.0,12489.0,0.0,7450.0,0.0,Current,Venue,0,0.0,6,18,2018.0,-1.0
1212,Mean Girls,2019/9/29,54074.0,332.0,3900.0,2025.0,64109.0,850.0,36553.0,317.0,219915.0,2188.0,Current,Musical,3900,64109.0,9,29,2019.0,1.0
1213,Mean Girls,2019/9/22,53742.0,100.0,1875.0,-441.0,63259.0,780.0,36236.0,167.0,217727.0,1721.0,Current,Musical,1875,63259.0,9,22,2019.0,1.0
1214,Mean Girls,2019/9/15,53642.0,65.0,2316.0,58.0,62479.0,906.0,36069.0,253.0,216006.0,2673.0,Current,Musical,2316,62479.0,9,15,2019.0,1.0
1215,Mean Girls,2019/9/8,53577.0,75.0,2258.0,961.0,61573.0,774.0,35816.0,210.5,213333.0,1091.0,Current,Musical,2258,61573.0,9,8,2019.0,1.0
1216,Mean Girls,2019/9/1,53502.0,86.0,1297.0,-675.0,60799.0,769.0,35605.5,210.5,212242.0,2019.0,Current,Musical,1297,60799.0,9,1,2019.0,1.0
1217,Mean Girls,2019/8/25,53416.0,114.0,1972.0,-2542.0,60030.0,833.0,35395.0,247.0,210223.0,2112.0,Current,Musical,1972,60030.0,8,25,2019.0,1.0
1218,Mean Girls,2019/8/18,53302.0,232.0,4514.0,3068.0,59197.0,668.0,35148.0,256.0,208111.0,2022.0,Current,Musical,4514,59197.0,8,18,2019.0,1.0
1219,Mean Girls,2019/8/11,53070.0,65.0,1446.0,-678.0,58529.0,692.0,34892.0,195.0,206089.0,1180.0,Current,Musical,1446,58529.0,8,11,2019.0,1.0
1220,Mean Girls,2019/8/4,53005.0,110.0,2124.0,555.0,57837.0,710.0,34697.0,227.0,204909.0,1217.0,Current,Musical,2124,57837.0,8,4,2019.0,1.0
1221,Mean Girls,2019/7/28,52895.0,101.0,1569.0,-39.0,57127.0,698.0,34470.0,218.0,203692.0,1706.0,Current,Musical,1569,57127.0,7,28,2019.0,1.0
1222,Mean Girls,2019/7/22,52794.0,71.0,1608.0,248.0,56429.0,723.0,34252.0,146.0,201986.0,901.0,Current,Musical,1608,56429.0,7,22,2019.0,1.0
1223,Mean Girls,2019/7/14,52723.0,83.0,1360.0,96.0,55706.0,603.0,34106.0,233.0,201085.0,1215.0,Current,Musical,1360,55706.0,7,14,2019.0,1.0
1224,Mean Girls,2019/7/7,52640.0,61.0,1264.0,-8759.0,55103.0,726.0,33873.0,174.0,199870.0,760.0,Current,Musical,1264,55103.0,7,7,2019.0,1.0
1225,Mean Girls,2019/6/30,52579.0,164.0,10023.0,8607.0,54377.0,838.0,33699.0,150.0,199110.0,723.0,Current,Musical,10023,54377.0,6,30,2019.0,-1.0
1226,Mean Girls,2019/6/23,52415.0,101.0,1416.0,-1064.0,53539.0,715.0,33549.0,126.0,198387.0,777.0,Current,Musical,1416,53539.0,6,23,2019.0,1.0
1227,Mean Girls,2019/6/16,52314.0,126.0,2480.0,-824.0,52824.0,698.0,33423.0,233.0,197610.0,646.0,Current,Musical,2480,52824.0,6,16,2019.0,1.0
1228,Mean Girls,2019/6/9,52188.0,128.0,3304.0,840.0,52126.0,640.0,33190.0,302.0,196964.0,1694.0,Current,Musical,3304,52126.0,6,9,2019.0,1.0
1229,Mean Girls,2019/6/2,52060.0,63.0,2464.0,1354.0,51486.0,827.0,32888.0,204.0,195270.0,1694.0,Current,Musical,2464,51486.0,6,2,2019.0,1.0
1230,Mean Girls,2019/5/26,51997.0,39.0,1110.0,-44.0,50659.0,829.0,32684.0,210.0,193576.0,1219.0,Current,Musical,1110,50659.0,5,26,2019.0,1.0
1231,Mean Girls,2019/5/19,51958.0,70.0,1154.0,-117.0,49830.0,738.0,32474.0,242.0,192357.0,917.0,Current,Musical,1154,49830.0,5,19,2019.0,1.0
1232,Mean Girls,2019/5/12,51888.0,75.0,1271.0,-78.0,49092.0,738.0,32232.0,152.0,191440.0,1077.0,Current,Musical,1271,49092.0,5,12,2019.0,1.0
1233,Mean Girls,2019/5/5,51813.0,131.0,1349.0,-1018.0,48354.0,868.0,32080.0,301.0,190363.0,682.0,Current,Musical,1349,48354.0,5,5,2019.0,1.0
1234,Mean Girls,2019/4/28,51682.0,75.0,2367.0,0.0,47486.0,797.0,31779.0,170.0,189681.0,609.0,Current,Musical,0,47486.0,4,28,2019.0,1.0
1235,Mean Girls,2019/4/21,51607.0,102.0,2367.0,0.0,46689.0,756.0,31609.0,250.0,189072.0,737.0,Current,Musical,0,46689.0,4,21,2019.0,1.0
1236,Mean Girls,2019/4/14,51505.0,78.0,2367.0,868.0,45933.0,724.0,31359.0,175.0,188335.0,1023.0,Current,Musical,0,45933.0,4,14,2019.0,1.0
1237,Mean Girls,2019/4/7,51427.0,63.0,1499.0,-158.0,45209.0,750.0,31184.0,253.0,187312.0,1367.0,Current,Musical,1499,45209.0,4,7,2019.0,1.0
1238,Mean Girls,2019/3/31,51364.0,81.0,1657.0,-2.0,44459.0,778.0,30931.0,193.0,185945.0,1094.0,Current,Musical,1657,44459.0,3,31,2019.0,1.0
1239,Mean Girls,2019/3/24,51283.0,103.0,1659.0,-14.0,43681.0,849.0,30738.0,245.0,184851.0,1367.0,Current,Musical,1659,43681.0,3,24,2019.0,1.0
1240,Mean Girls,2019/3/17,51180.0,124.0,1673.0,25.0,42832.0,764.0,30493.0,197.0,183484.0,1177.0,Current,Musical,1673,42832.0,3,17,2019.0,1.0
1241,Mean Girls,2019/3/10,51056.0,89.0,1648.0,332.0,42068.0,766.0,30296.0,166.0,182307.0,842.0,Current,Musical,1648,42068.0,3,10,2019.0,1.0
1242,Mean Girls,2019/3/3,50967.0,83.0,1316.0,-156.0,41302.0,840.0,30130.0,188.0,181465.0,622.0,Current,Musical,1316,41302.0,3,3,2019.0,1.0
1243,Mean Girls,2019/2/24,50884.0,71.0,1472.0,32.0,40462.0,920.0,29942.0,171.0,180843.0,746.0,Current,Musical,1472,40462.0,2,24,2019.0,1.0
1244,Mean Girls,2019/2/17,50813.0,123.0,1440.0,-40.0,39542.0,781.0,29771.0,183.0,180097.0,860.0,Current,Musical,1440,39542.0,2,17,2019.0,1.0
1245,Mean Girls,2019/2/10,50690.0,106.0,1480.0,-57.0,38761.0,935.0,29588.0,167.0,179237.0,703.0,Current,Musical,1480,38761.0,2,10,2019.0,1.0
1246,Mean Girls,2019/2/3,50584.0,90.0,1537.0,-140.0,37826.0,901.0,29421.0,138.0,178534.0,769.0,Current,Musical,1537,37826.0,2,3,2019.0,1.0
1247,Mean Girls,2019/1/27,50494.0,97.0,1677.0,-1364.0,36925.0,939.0,29283.0,199.0,177765.0,1200.0,Current,Musical,1677,36925.0,1,27,2019.0,1.0
1248,Mean Girls,2019/1/20,50397.0,104.0,3041.0,1459.0,35986.0,811.0,29084.0,167.0,176565.0,968.0,Current,Musical,3041,35986.0,1,20,2019.0,1.0
1249,Mean Girls,2019/1/13,50293.0,90.0,1582.0,-784.0,35175.0,959.0,28917.0,189.0,175597.0,781.0,Current,Musical,1582,35175.0,1,13,2019.0,1.0
1250,Mean Girls,2019/1/6,50203.0,72.0,2366.0,707.0,34216.0,696.0,28728.0,136.0,174816.0,310.0,Current,Musical,2366,34216.0,1,6,2019.0,1.0
1251,Mean Girls,2018/12/30,50131.0,559.0,1659.0,-801.0,33520.0,2639.0,28592.0,696.0,174506.0,3863.0,Current,Musical,1659,33520.0,12,30,2018.0,1.0
1252,Mean Girls,2018/12/10,49572.0,178.0,2460.0,-804.0,30881.0,897.0,27896.0,287.0,170643.0,1017.0,Current,Musical,2460,30881.0,12,10,2018.0,1.0
1253,Mean Girls,2018/12/3,49394.0,327.0,3264.0,1077.0,29984.0,885.0,27609.0,980.0,169626.0,1489.0,Current,Musical,3264,29984.0,12,3,2018.0,1.0
1254,Mean Girls,2018/11/26,49067.0,267.0,2187.0,1044.0,29099.0,689.0,26629.0,299.0,168137.0,2517.0,Current,Musical,2187,29099.0,11,26,2018.0,1.0
1255,Mean Girls,2018/11/18,48800.0,150.0,1143.0,-879.0,28410.0,786.0,26330.0,129.0,165620.0,1226.0,Current,Musical,1143,28410.0,11,18,2018.0,1.0
1256,Mean Girls,2018/11/12,48650.0,174.0,2022.0,-489.0,27624.0,909.0,26201.0,138.0,164394.0,1181.0,Current,Musical,2022,27624.0,11,12,2018.0,1.0
1257,Mean Girls,2018/11/4,48476.0,187.0,2511.0,-435.0,26715.0,934.0,26063.0,273.0,163213.0,1931.0,Current,Musical,2511,26715.0,11,4,2018.0,1.0
1258,Mean Girls,2018/10/28,48289.0,212.0,2946.0,1294.0,25781.0,884.0,25790.0,177.0,161282.0,2068.0,Current,Musical,2946,25781.0,10,28,2018.0,1.0
1259,Mean Girls,2018/10/21,48077.0,222.0,1652.0,83.0,24897.0,753.0,25613.0,209.0,159214.0,1582.0,Current,Musical,1652,24897.0,10,21,2018.0,1.0
1260,Mean Girls,2018/10/14,47855.0,185.0,1569.0,-10172.0,24144.0,815.0,25404.0,225.0,157632.0,2077.0,Current,Musical,1569,24144.0,10,14,2018.0,1.0
1261,Mean Girls,2018/10/7,47670.0,917.0,11741.0,9150.0,23329.0,1010.0,25179.0,1137.0,155555.0,6369.0,Current,Musical,11741,23329.0,10,7,2018.0,-1.0
1262,Mean Girls,2018/9/30,46753.0,3296.0,2591.0,658.0,22319.0,6403.0,24042.0,2851.0,149186.0,13700.0,Current,Musical,2591,22319.0,9,30,2018.0,-1.0
1263,Mean Girls,2018/7/30,43457.0,1.0,1933.0,3.0,15916.0,1.0,21191.0,7.0,135486.0,1374.0,Current,Musical,1933,15916.0,7,30,2018.0,1.0
1264,Mean Girls,2018/7/23,43456.0,275.0,1930.0,-222.0,15915.0,584.0,21184.0,287.0,134112.0,1344.0,Current,Musical,1930,15915.0,7,23,2018.0,1.0
1265,Mean Girls,2018/7/16,43181.0,321.0,2152.0,529.0,15331.0,663.0,20897.0,397.0,132768.0,2287.0,Current,Musical,2152,15331.0,7,16,2018.0,1.0
1266,Mean Girls,2018/7/9,42860.0,261.0,1623.0,-227.0,14668.0,696.0,20500.0,386.0,130481.0,2162.0,Current,Musical,1623,14668.0,7,9,2018.0,1.0
1267,Mean Girls,2018/7/2,42599.0,335.0,1850.0,-265.0,13972.0,734.0,20114.0,384.0,128319.0,3667.0,Current,Musical,1850,13972.0,7,2,2018.0,1.0
1268,Mean Girls,2018/6/25,42264.0,217.0,2115.0,-171.46296296296305,13238.0,944.0,19730.0,286.0,124652.0,1772.0,Current,Musical,2115,13238.0,6,25,2018.0,1.0
1269,Mean Girls,2018/6/18,42047.0,1033.0,2286.462962962963,-895.537037037037,12294.0,944.0,19444.0,926.0,122880.0,5528.0,Current,Musical,0,12294.0,6,18,2018.0,1.0
1270,Mean Girls,2018/6/11,41014.0,946.0,3182.0,-29.0,11350.0,1033.0,18518.0,1464.0,117352.0,6957.0,Current,Musical,3182,11350.0,6,11,2018.0,1.0
1271,Mean Girls,2018/6/4,40068.0,573.0,3211.0,522.0,10317.0,1053.0,17054.0,798.0,110395.0,4689.0,Current,Musical,3211,10317.0,6,4,2018.0,1.0
1272,Mean Girls,2018/5/28,39495.0,593.0,2689.0,-2191.0,9264.0,1069.0,16256.0,948.0,105706.0,4195.0,Current,Musical,2689,9264.0,5,28,2018.0,1.0
1273,Mean Girls,2018/5/21,38902.0,533.0,4880.0,-2008.0,8195.0,1071.0,15308.0,946.0,101511.0,4497.0,Current,Musical,4880,8195.0,5,21,2018.0,1.0
1274,Mean Girls,2018/5/14,38369.0,613.0,6888.0,-13316.0,7124.0,1131.0,14362.0,453.0,97014.0,2947.0,Current,Musical,6888,7124.0,5,14,2018.0,1.0
1275,Mean Girls,2018/5/7,37756.0,1487.0,20204.0,-12529.0,5993.0,1227.0,13909.0,956.0,94067.0,4056.0,Current,Musical,20204,5993.0,5,7,2018.0,1.0
1276,Mean Girls,2018/4/30,36269.0,1968.0,32733.0,18958.0,4766.0,1156.0,12953.0,409.0,90011.0,2455.0,Current,Musical,32733,4766.0,4,30,2018.0,1.0
1277,Mean Girls,2018/4/23,34301.0,1703.0,13775.0,6574.0,3610.0,1064.0,12544.0,506.0,87556.0,3221.0,Current,Musical,13775,3610.0,4,23,2018.0,1.0
1278,Mean Girls,2018/4/16,32598.0,465.0,7201.0,-18028.0,2546.0,1209.0,12038.0,422.0,84335.0,4554.0,Current,Musical,7201,2546.0,4,16,2018.0,1.0
1279,Mean Girls,2018/4/9,32133.0,2028.0,25229.0,22518.0,1337.0,881.0,11616.0,751.0,79781.0,5140.0,Current,Musical,25229,1337.0,4,9,2018.0,-1.0
1280,Mean Girls,2018/4/2,30105.0,359.0,2711.0,-707.0,456.0,453.0,10865.0,229.0,74641.0,1635.0,Current,Musical,2711,456.0,4,2,2018.0,1.0
1281,Mean Girls,2018/3/26,29746.0,520.0,3418.0,1407.0,3.0,-34654.34285714286,10636.0,267.0,73006.0,1813.0,Current,Musical,3418,3.0,3,26,2018.0,-1.0
1282,Mean Girls,2018/3/19,29226.0,229.0,2011.0,-935.0,34657.34285714286,34657.34285714286,10369.0,237.0,71193.0,2360.0,Current,Musical,2011,0.0,3,19,2018.0,-1.0
1283,Mean Girls,2018/3/12,28997.0,375.0,2946.0,774.0,0.0,0.0,10132.0,220.0,68833.0,1145.0,Upcoming,Musical,2946,0.0,3,12,2018.0,1.0
1284,Mean Girls,2018/3/5,28622.0,234.0,2172.0,-312.0,0.0,0.0,9912.0,116.0,67688.0,1408.0,Upcoming,Musical,2172,0.0,3,5,2018.0,1.0
1285,Mean Girls,2018/2/26,28388.0,257.0,2484.0,-1562.0,0.0,0.0,9796.0,91.0,66280.0,1172.0,Upcoming,Musical,2484,0.0,2,26,2018.0,1.0
1286,Mean Girls,2018/2/19,28131.0,346.0,4046.0,580.0,0.0,0.0,9705.0,48.0,65108.0,1248.0,Upcoming,Musical,4046,0.0,2,19,2018.0,1.0
1287,Mean Girls,2018/2/12,27785.0,362.0,3466.0,507.0,0.0,0.0,9657.0,110.0,63860.0,2020.0,Upcoming,Musical,3466,0.0,2,12,2018.0,1.0
1288,Mean Girls,2018/2/5,27423.0,305.0,2959.0,1739.0,0.0,0.0,9547.0,62.0,61840.0,1257.0,Upcoming,Musical,2959,0.0,2,5,2018.0,1.0
1289,Mean Girls,2018/1/29,27118.0,264.0,1220.0,308.0,0.0,0.0,9485.0,88.0,60583.0,901.0,Upcoming,Musical,1220,0.0,1,29,2018.0,1.0
1290,Mean Girls,2018/1/22,26854.0,162.0,912.0,-263.0,0.0,0.0,9397.0,13.0,59682.0,945.0,Upcoming,Musical,912,0.0,1,22,2018.0,1.0
1291,Mean Girls,2018/1/15,26692.0,170.0,1175.0,-3422.0,0.0,0.0,9384.0,48.0,58737.0,1302.0,Upcoming,Musical,1175,0.0,1,15,2018.0,1.0
1292,Mean Girls,2018/1/8,26522.0,441.0,4597.0,1461.0,0.0,0.0,9336.0,60.0,57435.0,2178.0,Upcoming,Musical,4597,0.0,1,8,2018.0,1.0
1293,Mean Girls,2018/1/2,26081.0,681.0,3136.0,-1509.0,0.0,0.0,9276.0,66.0,55257.0,2498.0,Upcoming,Musical,3136,0.0,1,2,2018.0,1.0
1294,Mean Girls,2017/12/26,25400.0,834.0,4645.0,1834.0,0.0,0.0,9210.0,92.0,52759.0,1868.0,Upcoming,Musical,4645,0.0,12,26,2017.0,1.0
1295,Mean Girls,2017/12/18,24566.0,547.0,2811.0,1845.0,0.0,0.0,9118.0,52.0,50891.0,1023.0,Upcoming,Musical,2811,0.0,12,18,2017.0,1.0
1296,Mean Girls,2017/12/11,24019.0,176.0,966.0,-63.0,0.0,0.0,9066.0,63.0,49868.0,1187.0,Upcoming,Musical,966,0.0,12,11,2017.0,1.0
1297,Mean Girls,2017/12/4,23843.0,394.0,1029.0,-1558.0,0.0,0.0,9003.0,103.0,48681.0,1781.0,Upcoming,Musical,1029,0.0,12,4,2017.0,1.0
1298,Mean Girls,2017/11/27,23449.0,951.0,2587.0,182.0,0.0,0.0,8900.0,268.0,46900.0,4969.0,Upcoming,Musical,2587,0.0,11,27,2017.0,1.0
1299,Mean Girls,2017/11/20,22498.0,534.0,2405.0,1976.0,0.0,0.0,8632.0,127.0,41931.0,1342.0,Upcoming,Musical,2405,0.0,11,20,2017.0,1.0
1300,Mean Girls,2017/11/13,21964.0,177.0,429.0,-1817.0,0.0,0.0,8505.0,82.0,40589.0,1196.0,Upcoming,Musical,429,0.0,11,13,2017.0,1.0
1301,Mean Girls,2017/11/6,21787.0,283.0,2246.0,1995.0,0.0,0.0,8423.0,258.0,39393.0,1413.0,Upcoming,Musical,2246,0.0,11,6,2017.0,1.0
1302,Mean Girls,2017/10/30,21504.0,119.0,251.0,-604.0,0.0,0.0,8165.0,70.0,37980.0,868.0,Upcoming,Musical,251,0.0,10,30,2017.0,1.0
1303,Mean Girls,2017/10/23,21385.0,197.0,855.0,-1622.0,0.0,0.0,8095.0,24.0,37112.0,1314.0,Upcoming,Musical,855,0.0,10,23,2017.0,1.0
1304,Mean Girls,2017/10/16,21188.0,353.0,2477.0,-23135.0,0.0,0.0,8071.0,67.0,35798.0,1616.0,Upcoming,Musical,2477,0.0,10,16,2017.0,-1.0
1305,Mean Girls,2017/10/9,20835.0,2664.0,25612.0,21321.0,0.0,0.0,8004.0,781.0,34182.0,4348.0,Upcoming,Musical,25612,0.0,10,9,2017.0,-1.0
1306,Mean Girls,2017/10/2,18171.0,468.0,4291.0,3114.0,0.0,0.0,7223.0,180.0,29834.0,2303.0,Upcoming,Musical,4291,0.0,10,2,2017.0,1.0
1307,Mean Girls,2017/9/25,17703.0,296.0,1177.0,-54579.0,0.0,0.0,7043.0,141.0,27531.0,2331.0,Upcoming,Musical,1177,0.0,9,25,2017.0,-1.0
1308,Mean Girls,2017/9/18,17407.0,14131.0,55756.0,47865.0,0.0,0.0,6902.0,577.0,25200.0,3175.0,Upcoming,Musical,55756,0.0,9,18,2017.0,-1.0
1309,Mean Girls,2017/9/11,3276.0,1777.0,7891.0,7855.0,0.0,0.0,6325.0,1983.0,22025.0,8477.0,Upcoming,Musical,7891,0.0,9,11,2017.0,-1.0
1310,Mean Girls,2017/9/4,1499.0,27.0,36.0,9.0,0.0,0.0,4342.0,27.0,13548.0,340.0,Upcoming,Musical,36,0.0,9,4,2017.0,1.0
1311,Mean Girls,2017/8/28,1472.0,31.0,27.0,-28.0,0.0,0.0,4315.0,39.0,13208.0,202.0,Upcoming,Musical,27,0.0,8,28,2017.0,1.0
1312,Mean Girls,2017/8/21,1441.0,56.0,55.0,12.0,0.0,0.0,4276.0,82.0,13006.0,789.0,Upcoming,Musical,55,0.0,8,21,2017.0,1.0
1313,Mean Girls,2017/8/14,1385.0,40.0,43.0,-21.0,0.0,0.0,4194.0,95.0,12217.0,653.0,Upcoming,Musical,43,0.0,8,14,2017.0,1.0
1314,Mean Girls,2017/8/7,1345.0,76.0,64.0,-1183.0,0.0,0.0,4099.0,143.0,11564.0,873.0,Upcoming,Musical,64,0.0,8,7,2017.0,1.0
1315,Mean Girls,2017/7/31,1269.0,729.0,1247.0,1237.0,0.0,0.0,3956.0,1637.0,10691.0,7503.0,Upcoming,Musical,1247,0.0,7,31,2017.0,1.0
